Name,Slug,Collection ID,Item ID,Created On,Updated On,Published On,Date,Preview Text,Type,transcript pdf url,Full download 1,Full download 2,Preview image 1,Preview image 2,Text Preview url,Full PDF URL,transcript w audio url starts at zero,audio preview url,Multi Image,Full Audio Download url
0215 LG instagram management,0215-lg-instagram-management,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac211626e,Mon May 22 2023 18:56:32 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 23:10:05 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Wed Feb 15 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,audio,https://drive.google.com/file/d/1C3mLZls_paDgjT2kW_ESyl3WdPRGb1Jb/view?usp=share_link,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646be809fd3f777fe5299e0c_021523%20FULL%20LG%20to%20JZ%20partnership%20renegotiation.pdf,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646c2691312b602a87104ee0_021523%20PREVIEW%20LG%20Instagram%20account%20management.png,,https://drive.google.com/file/d/1kLko8yHTc3dgcCuqU_GX-1RpisEuzJBk/view,,https://app.notta.ai/share/911bc91a-6c8a-4856-9ac5-0eb7b535df9c,https://drive.google.com/file/d/1bMKgCMwQKjC3T6IUi3sWtYRzBbp_Sguh,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646c2cd51004fd2c9a1c7cfe_IMG_2225.jpeg; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646c2cd53bef2305e96b326e_IMG_2226.jpeg; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646c2cd58f568f2f44fc44c0_IMG_2227.jpeg; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646c2cd43bef2305e96b3255_IMG_2228.jpeg; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646c2cd483ec80f1184ac577_IMG_2229.jpeg; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646c2cd4f46b2a0322e497c9_IMG_2230.jpeg; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646c2cd4de912502ea0bb93f_IMG_2231.jpeg; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646c2cd48b5b34e85e353b19_IMG_2232.jpeg; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646c2cd445c44fcb4472a9b1_IMG_2233.jpeg; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646c2cd4a6c08ba6ad390f31_IMG_2234.jpeg; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646c2cd409f5cbd537639202_IMG_2235.jpeg; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646c2cd4995631a19e9cbd8e_IMG_2236.jpeg; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646c2cd4709910928d5359d5_IMG_2237.jpeg; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646c2cd4c1ee63426e7b9e3e_IMG_2238.jpeg; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646c2cd4b182341688b21a33_IMG_2239.jpeg; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646c2cd43c949b9e42b0916e_IMG_2240.jpeg,
2022-03-09 LG has dismantled sales will only work with wife SG says does not want RBC anymore,2022-03-09-lg-has-dismantled-sales,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac21162d7,Mon Feb 12 2024 17:20:31 GMT+0000 (Coordinated Universal Time),Mon Feb 12 2024 17:20:31 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Wed Mar 09 2022 00:00:00 GMT+0000 (Coordinated Universal Time),2022-03-09 LG has dismantled sales will only work with wife SG says does not want RBC anymore,Transcript with audio,,,,,,,,,,,
53 Rep puts Stop Payment on final lost check (wasnt supposed to be a check),53-rep-puts-stop-payment-on-final-lost-check-wasnt-supposed-to-be-a-check,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac211622c,Mon May 22 2023 18:56:27 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 23:10:06 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Thu Nov 10 2022 00:00:00 GMT+0000 (Coordinated Universal Time),,pdf,,,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646e2db5f6f1ed2db692337f_111022%20Stop%20payment%20made%20on%20lost%20check.png,,https://drive.google.com/file/d/16yiEIyNABscmXF4wKSoTr0KT9HaUWNm2/view?usp=share_link,,,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646da23634d2555dddb9e5a8_PNG%20image.png; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646da244cc9b83dfe4f82c3d_110122%20PREVIEW%20JZ%20gets%20extension%20granted%20due%20to%20acct%20transfer%20delay.jpg; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646da2442c037b5778b679c7_IMG_0810%20(1).jpeg; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646c1ca490bae83a18968e2a_020923%20PREVIEW%20JZ%20to%2053%20rep%20Al.png; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646e2db5f6f1ed2db692337f_111022%20Stop%20payment%20made%20on%20lost%20check.png,
53 replaces lost check,53-replaces-lost-check,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac2116243,Mon May 22 2023 18:56:27 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 23:10:06 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Thu Nov 10 2022 00:00:00 GMT+0000 (Coordinated Universal Time),,pdf,,,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646da2442c037b5778b679c7_IMG_0810%20(1).jpeg,,https://drive.google.com/file/d/17ftcptoGXgX0vp6Xs5MLcfz-4vcOPx_A/view?usp=share_link,,,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646da23634d2555dddb9e5a8_PNG%20image.png; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646da244cc9b83dfe4f82c3d_110122%20PREVIEW%20JZ%20gets%20extension%20granted%20due%20to%20acct%20transfer%20delay.jpg; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646da2442c037b5778b679c7_IMG_0810%20(1).jpeg; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646c1ca490bae83a18968e2a_020923%20PREVIEW%20JZ%20to%2053%20rep%20Al.png; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646e2db5f6f1ed2db692337f_111022%20Stop%20payment%20made%20on%20lost%20check.png,
"631548 LG Goose Island parking money $14,938.89",631548-lg-goose-island-parking-money-14-938-89,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac21161cb,Mon May 22 2023 18:56:25 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 21:31:21 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Fri Dec 04 2020 00:00:00 GMT+0000 (Coordinated Universal Time),,,,,,,,https://drive.google.com/file/d/171m_CACFAiGDdlVp6cMb8Bv1kTuYwXFy/view?usp=share_link,,,,,
"700775 LG Goose Island parking money $28,279.13",700775-lg-goose-island-parking-money-28-279-13,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac2116258,Mon May 22 2023 18:56:30 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 23:10:05 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Sun Jan 08 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,text,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646d0f583b30b1f5a50b910d_700775%20goose%20island%20parking%20money%2029k%20(1).pdf,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646d0fe5b24ee8c5a940665a_010823%20LG%20Goose%20Island%20parking%20money%20inv%20700775.png,,https://drive.google.com/file/d/17MTKAG4fuEKV9Rg6qmgDHlOxB4uWemLt/view?usp=share_link,,,,,
8 RBC bank accounts at 5/3 no JZ,8-rbc-bank-accounts-at-5-3-no-jz,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac21162d5,Mon May 22 2023 18:56:37 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 23:10:05 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Wed May 03 2023 00:00:00 GMT+0000 (Coordinated Universal Time),8 RBC bank accounts at 5/3 no JZ,other,,,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646bbcb170c30c3d7aab5da6_8%20RBC%20bank%20accounts%20without%20JZ%20name%20on%20it.png,,https://drive.google.com/file/d/17R1lfSHmb298mOZbL6Ebxrcnl4nmDx-0/view?usp=share_link,,,,,
Accountant says JZ data work important to drill into issue,accountant-says-jz-data-work-important-to-drill-into-issue,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac21162c3,Mon May 22 2023 18:56:36 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 23:10:05 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Tue Apr 11 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,audio,https://drive.google.com/file/d/18_8x6Fh5ktzGSoEpkkwRfSicCnhS0kZf/view?usp=share_link,,,,,https://drive.google.com/file/d/1_l9AJG6ltuEfz2Wil-KmMk43LUYzEx09/view?usp=share_link,,https://app.notta.ai/share/470c83a4-57c4-4ac6-a900-9ec8ebc97a2a,https://drive.google.com/file/d/1a0tYeign0AHtPg65rpys639FtRQVy5cm,,
Accountant sends email about Sales shortfall of 115K over 5 week span,accountant-sends-email-about-sales-shortfall-of-115k-over-5-week-span,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac21161c8,Mon May 22 2023 18:56:25 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 21:31:22 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Fri Jan 25 2019 00:00:00 GMT+0000 (Coordinated Universal Time),,📊,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/64750a4d3159c47544e6d7b1_120218%20Accounting%20sends%20email%20Salescash%20shortfall%20115k%20suggests%20weekly%20sales%20goal%2055K.pdf,,,,https://drive.google.com/file/d/161KltwTaoeHHkfR7XtxYq5UKhTksE-0_/view?usp=share_link,,,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/64750ad761ce88c04fc3c0b6_012519%20Accounting%20email%20stating%20no%20sales%20goals%20not%20sustainable%2001.png; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/64750ad768e944ad73641353_012519%20Accounting%20email%20stating%20no%20sales%20goals%20not%20sustainable%2002.png; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/64750ad7b7a80d77ae41e7fc_012519%20Accounting%20email%20stating%20no%20sales%20goals%20not%20sustainable%2003.png; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/647509a6b7016b57bf8af5dc_120218%20Accounting%20sends%20email%20stating%20115K%20shortfall%20suggests%20weekly%20sales%20goals%2055k.png; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/647509dc38a4e6235174f3dc_2019%20sales%20goals.png,
Accounting responds to JZ missing point,accounting-responds-to-jz-missing-point,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac21162b8,Mon May 22 2023 18:56:35 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 23:10:05 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Mon Apr 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,email,,,,,,https://drive.google.com/file/d/1B2UdaadmJtkdDlR6TVJ458saM0tfgvml/view?usp=share_link,,,,,
Accounting says biggest issue is 75% cost of goods,accounting-says-biggest-issue-is-75-cost-of-goods,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac21162d6,Mon May 22 2023 18:56:39 GMT+0000 (Coordinated Universal Time),Wed May 31 2023 22:15:15 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Tue Apr 11 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,audio,https://drive.google.com/file/d/18_8x6Fh5ktzGSoEpkkwRfSicCnhS0kZf/view?usp=share_link,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646bbc3e911d4ae25ef22307_041123%20FULL%20accounting%20meeting%2075%20percent%20cost%20of%20goods.pdf,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646bbc75f49ae5fa699e8edb_041123%20PREVIEW%20Accounting%20says%20RBC%20has%20a%2075%20percent%20COG%20Screenshot%202023-05-17%20at%209.03.04%20AM.png,,https://drive.google.com/file/d/1I6hkAn1X3q3cH-bqmDbzznRF_AnxGBdu/view?usp=share_link,,https://app.notta.ai/share/470c83a4-57c4-4ac6-a900-9ec8ebc97a2a,https://drive.google.com/file/d/1_l9AJG6ltuEfz2Wil-KmMk43LUYzEx09,,https://drive.google.com/file/d/1gDyjMkVY2vISLTh9wmw55-6mQ08tcpsD
Accounting says hard to be profitable at 75% cost of goods,accounting-says-hard-to-be-profitable-at-75-cost-of-goods,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac21162c8,Mon May 22 2023 18:56:36 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 23:10:05 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Tue Apr 11 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,audio,https://drive.google.com/file/d/18_8x6Fh5ktzGSoEpkkwRfSicCnhS0kZf/view?usp=share_link,,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646bda865efd7ab41464e6be_041123%20PREVIEW%20Accounting%20says%20high%20COG%20hard%20to%20be%20profitable%20Screenshot.png,,https://drive.google.com/file/d/1I9bgXjmlD7FDkYRZUiRlIYjwx8RAhlJP/view?usp=share_link,,https://app.notta.ai/share/470c83a4-57c4-4ac6-a900-9ec8ebc97a2a,https://drive.google.com/file/d/1_nE310Mi5e3KsQvqq4JGDKPBoGKBPS7j,,
Accounting says no PARKING customer RBC money not bank,accounting-says-no-parking-customer-rbc-money-not-bank,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac21162d2,Mon May 22 2023 18:56:37 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 23:10:06 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Tue Apr 11 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,audio,https://drive.google.com/file/d/18_8x6Fh5ktzGSoEpkkwRfSicCnhS0kZf/view?usp=share_link,,,,,https://drive.google.com/file/d/1IIcywyXooURecN4qloIegetw0NMDZqQG/view?usp=share_link,,,,,
Accounting says will be operating at a deficit,accounting-says-will-be-operating-at-a-deficit,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac21162bf,Mon May 22 2023 18:56:36 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 23:10:06 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Tue Apr 11 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,audio,https://drive.google.com/file/d/18_8x6Fh5ktzGSoEpkkwRfSicCnhS0kZf/view?usp=share_link,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646bbc3e911d4ae25ef22307_041123%20FULL%20accounting%20meeting%2075%20percent%20cost%20of%20goods.pdf,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646bd9d19bdaa621afdded26_041123%20PREVIEW%20Accounting%20says%20high%20COG%20will%20ensure%20operating%20at%20a%20deficit.png,,https://drive.google.com/file/d/1IIk9912GnyBlRNJi7hfVSeAVWEf1fsOs/view?usp=share_link,,https://app.notta.ai/share/470c83a4-57c4-4ac6-a900-9ec8ebc97a2a,https://drive.google.com/file/d/1_nE310Mi5e3KsQvqq4JGDKPBoGKBPS7j,,
Accounting suggests 59K per week or debt LG says could care less,accounting-suggests-59k-per-week-or-debt-lg-says-could-care-less,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac2116282,Mon May 22 2023 18:56:34 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 23:10:06 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Wed Mar 15 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,audio,https://drive.google.com/file/d/1GChGR_kKd-GsJy2xuwtqWjMf3fXwzUGA/view?usp=share_link,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646be5d17cef76f173526572_031523%20FULL%20accounting%20meeting%20reimbursement%20thru%20payroll%20no%20acct%20access.pdf,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646be5bf0db810b14131e751_031523%20PREVIEW%20Accounting%20says%2059K%20per%20week%20or%20debt%20LG%20says%20could%20care%20less.pdf,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646be6eebf33f602ed3638d0_031523%20PREVIEW%20LG%20says%20could%20care%20less%20about%20sales%20goals%20Screenshot%202023-05-13%20at%207.33.38%20PM.png,,https://drive.google.com/file/d/1Elgyv6i948L1efveEVIDPJ4lpsseO4_X/view?usp=share_link,,,https://drive.google.com/file/d/1-ffZgqRANZ_kYgLxOQSLbDaeSpP8mA_T,,
Accounting to JZ prefer to have checks and balances,accounting-to-jz-prefer-to-have-checks-and-balances,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac2116283,Mon May 22 2023 18:56:34 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 23:10:06 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Wed Mar 15 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,audio,https://drive.google.com/file/d/1GChGR_kKd-GsJy2xuwtqWjMf3fXwzUGA/view?usp=share_link,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646be85f42e1d8cf7daebfa5_031523%20FULL%20Accounting%20meeting%20JZ%20not%20on%20acct%20LG%20and%20Steph%20push%20cuts.pdf,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646be96d54eaebc2d7581eb1_031523%20Accounting%20prefers%20checks%20and%20balances.png,,https://drive.google.com/file/d/1G9AD1psNn89mGUw2x0zdMPE7Lv_5uD_h/view?usp=share_link,,,https://drive.google.com/file/d/1dgZs2qxllN4sfknUPfDSaPKcak3rFI77,,
After Med Leave LG flaunts other RBC based ventures,after-med-leave-lg-flaunts-other-rbc-based-ventures,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac21161bc,Mon May 22 2023 18:56:24 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 21:31:21 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Wed Jun 05 2019 00:00:00 GMT+0000 (Coordinated Universal Time),,text,https://drive.google.com/file/d/1zJ6UusRf1tFDMa_7G45cMDgCD1swef4p/view?usp=share_link,,,,,https://drive.google.com/file/d/15cTI05IaJi1rztQ2ZkDcO89jiyDAz-cR/view?usp=share_link,,,,,
Constellation cost of goods over 70% in 2022,constellation-cost-of-goods-over-70-in-2022,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac21162c9,Mon May 22 2023 18:56:36 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 23:13:18 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Tue Apr 11 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,file,https://drive.google.com/file/d/1Jf4RnVPAE5OIT0Q_aDx-04RYSUNcvahF/view?usp=share_link,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646bd95503a5a1acb4568b00_2022%20PREVIEW%20constellation%20profitability%20report.png,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646bd95503a5a1acb4568b00_2022%20PREVIEW%20constellation%20profitability%20report.png,,,,https://app.notta.ai/share/470c83a4-57c4-4ac6-a900-9ec8ebc97a2a,,,
Early Warning rep says BOA account was fraudulent,early-warning-rep-says-boa-account-was-fraudulent,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac2116270,Mon May 22 2023 18:56:33 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 23:10:05 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Fri Feb 17 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,audio,https://drive.google.com/file/d/1AWyDM3kxd7rzOW7DRLhCNL8-vogPaS7o/view?usp=share_link,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646bf292c770024581cfceca_021723%20FULL%20JZ%20to%20Earlywarning%20inquire%20about%20BOA%20acct.pdf,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646bf4901cfec0ae60242a75_020823%20FULL%20experian%20credit%20locked.png,,https://drive.google.com/file/d/1bP8aoRDqS3O287jTBJUv3th_bN8aKCjz/view,,https://app.notta.ai/share/b014e567-ed87-4b1c-8257-39491471e042,https://drive.google.com/file/d/1bZ8NnSUDKqwvTPydmdmgooSqUEaSdD15,,
Early Warning says 53 acct likely closed due to BOA fraud alert,early-warning-says-53-acct-likely-closed-due-to-boa-fraud-alert,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac2116272,Mon May 22 2023 18:56:33 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 23:10:05 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Fri Feb 17 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,audio,https://drive.google.com/file/d/1AWyDM3kxd7rzOW7DRLhCNL8-vogPaS7o/view?usp=share_link,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646bf292c770024581cfceca_021723%20FULL%20JZ%20to%20Earlywarning%20inquire%20about%20BOA%20acct.pdf,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646bf2c8185f924714cc6845_021523%20PREVIEW%20Early%20Warning%20rep%20says%20BOA%20fraud%20alert%20likely%20closed%20RBC%20acct.png,,https://drive.google.com/file/d/1aLSCV1v6eWHLFYtcorwbp6EI6OpdSA__/view,,https://app.notta.ai/share/b014e567-ed87-4b1c-8257-39491471e042,https://drive.google.com/file/d/1bddiGXPtNfg7T4c4CyHDnQADv5DoUYWV,,
eleven eleven call transcribed,eleven-eleven-call-transcribed,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac21162b6,Mon May 22 2023 18:56:35 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 23:10:05 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Fri Mar 31 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,audio,https://drive.google.com/file/d/1rcww4M-wobcb9ZcRDA6K5Pm56i3DP6Gg/view?usp=share_link,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646be50c42e1d8cf7daad5e5_032123%20ELEVEN%20ELEVEN%20BREAKUP_2023-04-26_Powered%20by%20notta.ai%20(1).pdf,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646be588f224ea71f30677fe_032123%20PREVIEW%20eleven%20eleven%20call%20transcribed.png,,https://drive.google.com/file/d/1GMh61qVLF2oxO4RPxOMi1-UC-4X6nNdq/view?usp=share_link,,,https://drive.google.com/file/d/1FKiJRfmQSMgQh3JrX73uLyWIVh80sOnm,,
Inv# 700570 LG Charlotte based golf club 1147.38 loss,inv-700570-lg-charlotte-based-golf-club-1147-38-loss,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac2116244,Mon May 22 2023 18:56:27 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 23:10:06 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Fri Sep 02 2022 00:00:00 GMT+0000 (Coordinated Universal Time),,pdf,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646e2e77cf42db6cf4591785_092023%20INV%20700570%20CLT%20G%26C%20SOCIETY%20EMBROIDERED%20POLOS.pdf,,,,https://drive.google.com/file/d/1U6XIrBWHGYI1r7Y5QLoAsyvaHRrmQCjt/view?usp=share_link,,,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646e2e85b1e16cd1a297bbd6_Screenshot%202023-05-24%20at%2010.33.39%20AM.png; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646e2e851aab0050cd34ce55_Screenshot%202023-05-24%20at%2010.33.27%20AM.png,
JZ adds AZ as transfer acct in 53 personal acct 0087,jz-adds-az-as-transfer-acct-in-53-personal-acct-0087,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac2116249,Mon May 22 2023 18:56:27 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 23:10:05 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Tue Nov 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time),,email,,,,,,https://drive.google.com/file/d/179NuFqylIhpYszsDW-xjB0BrAJqZfR0S/view?usp=share_link,,,,,
JZ Bank of America letter new acct suspected fraud,jz-bank-of-america-letter-new-acct-suspected-fraud,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac2116271,Mon May 22 2023 18:56:33 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 23:10:06 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Fri Feb 17 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,pdf,https://drive.google.com/file/d/18Adwc53w2TBCw1f2iUdkSp_rcdsVL316/view?usp=share_link,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646befb4249932d3a2bd5e70_Fraud%20020623%20-%20Feb%2017%2C%202023%20-%208-18%20AM.pdf,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646bf04a05fac5893c180c9c_021723%20BOA%20Fraud%20alert%20letter%20Screenshot%202023-05-22%20at%205.43.46%20PM.png,,https://drive.google.com/file/d/18Adwc53w2TBCw1f2iUdkSp_rcdsVL316/view?usp=share_link,,,,,
